label_id,label_name
687633,Dailysession Records
1524241,Money Cat Records
1101165,Michigander
59021,Vibenotic Recordings
220277,Modularz
10758,Schmer
2847,Serotonin
237441,Truncate
651472,Vent (3)
687633,Dailysession Records
844959,Make Mistakes
1483632,Blkmarket Music
196142,Detroit Threads Recordings
2859,Hollywood Records
111,Mo Wax
668335,Most Excellent Unlimited
975964,BANK Records NYC
687633,Dailysession Records
975964,BANK Records NYC
24581,FXHE Records
698632,Tuskegee Music
24581,FXHE Records
24581,FXHE Records
24581,FXHE Records
1148093,TRAM Planet Records
24581,FXHE Records
24581,FXHE Records
24581,FXHE Records
24581,FXHE Records
1148093,TRAM Planet Records
1148093,TRAM Planet Records
1148093,TRAM Planet Records
1148093,TRAM Planet Records
1148093,TRAM Planet Records
1618224,Hot N Ready
232110,Uni-Fi Records
1585142,Take It Easy (2)
1706,Wobblyhead
251,Nervous Records
11358,RCA Victor
3542,Bold! Stars
1705,Soiree Records International
37127,Beeswax (UK)
8511,Wing Records
157905,Dark Entries
2228,Baltimore Breakbeat Records
681,Atlantic
878,MCA Records
240602,Underground Vibe
609,Strictly Rhythm
2646,Curb Records
23,Grayhound Recordings
873194,Blind Box Series
3262,Red Rhino Europe
26011,Tommy Boy
3359,H2OH Recordings
1148093,TRAM Planet Records
937473,Fit Sound
2274,Estatus Discos
8722,Cassius
1106399,We Still Believe
16815,"Virgin Records America, Inc."
904,A&M Records
1818,Not On Label
172299,Blue BG
10758,Schmer
10758,Schmer
21443,Forte Recordings
4244,Great Jones
1866,Columbia
971342,Galaxy Sound Co.
971342,Galaxy Sound Co.
962,React America
14408,Jeffer Seif
46768,Boysnoize Records
16206,D.E.T. Only
16206,D.E.T. Only
4233,Databass Records
927087,ESGN Records
1832,Z Records
406110,Razor N Tape
1217864,Jack Trax Records
196371,Whiskey Disco
562421,Razor N Tape Reserve
130097,Afro Acid Plastik
1325835,Samosa Records
1325835,Samosa Records
1325835,Samosa Records
1325835,Samosa Records
1325835,Samosa Records
1325835,Samosa Records
249,Spectral Sound
1490120,Paradise Pizza
1325835,Samosa Records
1193892,Detroit Side
1044,Terminal M
1276142,Enclave Records (4)
1539501,Meta (5)
1587992,Hundred Flowers
148054,Dekmantel
912603,Horsie In The Hedge LLP
171573,Phonica White
253,Peacefrog Records
994159,Quartet Series
1474179,Verdicchio Music Publishing
1474179,Verdicchio Music Publishing
1097355,Shift Imprint
1143952,Lobster Fury
920459,Footwork Audio
